CAGR,Sharpe,Volatility,Threshold
0.23379397079298014,2.70777656370136,0.07754524360991712,0.5
0.24147059821230998,2.9270586729184536,0.0738555507083424,0.6
0.23882849957332786,3.098805975276466,0.0690745075421791,0.7
