0,1,2,3
0.1267373762499587,3.2896575973733427e-06,0.864928064686115,0.008331269406328844
0.0016635806201389593,0.9756810441586535,0.022249802972926964,0.0004055722482806288
0.095733198983346,0.009000461516127427,0.8952649120519319,1.4274485946308119e-06
2.966067170475443e-11,0.05737201406102755,5.41085194580796e-12,0.942627985903901
